listing_id,comments,review_scores_rating
38977631,I walked onto a bad situation.  It may get better  when things settle.  Make sure  you have assurances the pet  bulldog wont be around during your stay,40
38979225,I did not get to stay there because of bed communications. i should not be charged,20
39058501,"Don't stay in this Airbnb if you value privacy, and especially if you don't want a rude host! My electricity wasn't working (with the exception of one lamp) and I needed to charge my phone, so I called Lucio and asked if he could send someone to fix it. He responded by saying that one light per room is good enough, and that if I don't want my phone to die then I shouldn't be on it so much. It was extremely rude and uncalled for. Not only that, but I also had a random guy walking in and out of my room during the night. Apparently someone else also sleeps in the back section of the room but it wasn't at all advertised. Me being a woman, I never have felt so unsafe in my life. I would suggest looking elsewhere for accommodations, because this is definitely not worth the price.",20
39058501,"During my stay at Lucios we had to leave a day before our check out date because he gave us wrong instructions about what room was ours, he decided to confront us a day after and insisted we pay him more for his unclear instructions. When I tried explaining to him the misunderstanding he got in my face and started being very loud. Our trip was basically ruined because we had no place to stay it was very inconvenient for us and upsetting since we paid a lot and had planed it for weeks in advance. Expect to not be welcome at all, the bathrooms were dirty and rooms basically empty with no privacy at all. I do not recommend this place.",20
39060270,"PAS TRES PROPRES...

Bien que nous ayons apprécié l'emplacement et la vue depuis l'appartement, le logement était vraiment très sale. Lorsque nous sommes arrivés, nous avons découvert que l'appartement n'était pas aussi étincelant que prévu : l'évier de la cuisine était bouché par un amat de nourriture, la poubelle de la cuisine débordait de déchets tout comme celle de la salle de bain, le sol de la cuisine était recouvert de tâche de gras, et il y avait plusieurs cheveux sur les rebords de la baignoire. De plus lorsque nous sommes arrivés nous avons dû faire nous-mêmes notre lit, et ce, dans une chambre où les draps des anciens locataires traînaient par terre. Durant ce voyage, nous pensions pouvoir économiser de l'argent en mangeant à l'appartement mais étant donné la saleté et le manque d'équipement, nous avons passé notre temps à manger à l'extérieur. Heureusement qu'il y avait des restaurants pas trop loin dans le quartier. Je ne conseille donc pas ce logement sauf pour les ppersonnes capables de mettre leur hygiène de côté.",40
39088231,"I do not recommend! The apartment is very dirty! The host was nice, she let us checkout later, but that was the only good thing about this Airbnb.",20
39112224,"I paid for a ONE BEDROOM suite (what was advertised by Christian on Air b n b). 2 days into our stay, we were told we are getting kicked out to a studio and being downgraded. Told out stay was ""illegal"" multiple times by the hotel staff. This was completely belittling. When we finally reached some random guy (not Christian himself), he stated he can't do anything for us and that's what the listing said. WRONG....the listing clearly states that there is a possibIlity that the hotel will UPGRADE our  stay. HOWEVER, WE WERE BEING DOWNGRADED!! HORRIBLE COMMUNICATION WITH HOST, UNPROFESSIONAL, KEPT TRYING TO GET OFF THE PHONE WITH US. We were traveling with a 4 year old child, and this put a huge damper on our trip and took hours away from our day.",20
39218718,"Dingy smell, small rooms, bathroom needs upgrade, kitchen cluttered and unsanitary.
Gas oven will discharge bit not light which is both a health hazard and a potential calamity.
You're greeted at the front door with mounds of garbage thrown at the left side of the yard entrance, potential rat infestation.
Neighborhood street is cluttered with parked cars, you'll be walking for awhile after find a parking space.",20
39223980,Buyer beware. This listing cancelled on me hours before I was supposed to receive the keys. Leaving me in nyc without housing costing me a lot of money and headache. I was told that his friend who has the keys had his bag stolen the night before and he himself was in Germany. He could’ve just put them in a lock box.  Unprofessional.,40
39223980,"낯선 사람, 아랫집 사람이 한밤중과 아침에 찾아와서 창문과 문을 두드리거나, 욕설을 함.",40
39229999,Johnny cancelled our reservation the same day we were supposed to check in. We were boarding the plane and got the notification. His communication had been good and had even text the night before telling me to let him know when I landed. I understand that sometimes emergencies happen but this was a major inconvenience to us. We had ZERO time to rebook because we were boarding the plane and we arrived to a city where it was pouring down rain and we didn’t have a place to go. Airbnb was helpful with rebooking us.,20
39385330,"I wanted to like the place. I booked the place for 30 days but had to leave after 1 night. I was told by the co-host Victoria that Shay just had a new child and has been busy lately, which I understand, but some of the issues I had were unacceptable. 

1. You should note that most, if not all, of Victoria and Shay's listings are from the same home. This means you would share the home with many other tenants/guests. This is something you should really keep in mind if you are looking to book a place during this covid-19 outbreak. I needed an affordable place that is close to work and I would've been ok with sharing space with a few people. Not 5+ people. 
2. The cleanliness of the place was not acceptable, even though they say they clean regularly. They definitely do not clean the communal refrigerators. You should bring your own house slippers or you'll have to wear socks throughout the whole house. That's all I'll say about that. 
3. Kitchen downstairs is in need of an upgrade or repair. There's only 1 working stove-top, the kitchen faucet is broken, and there is no microwave. You can use the kitchen upstairs which is fully built out, but that means you could come into contact with many more people which is something to think about if you're staying during covid-19. 
4. The hosts were communicative before check-in, but stopped replying after I brought up my issues.",40
39414449,"This apartment does NOT include access to any building amenities!  No gym. No pool. No bbq area.  Zeus said in the listing that it comes with access to all those things, and it does not.  The building itself is managed by a different company and they do not provide access to anyone whose name is not on the lease.  We received multiple messages from Zeus that this problem had been sorted out, but every time we talked to the building about getting access, they said no.  We stayed here for an entire month and this problem was NEVER resolved.  
We also got an eviction notice because the building management doesn't approve of sub-leasing apartments in their building--fortunately for us, the eviction date was after our check-out date.  So there is a good chance that no one is reading this review because this apartment may not be rented anymore.   
Building amenities and management problems aside, apartment itself is nice and comfortable and it is a great location in Long Island City.",40
39484704,Recently renovated and clean unit. The washer/dryer came in handy.,40
39505291,The host canceled this reservation 2 days before arrival. This is an automated posting.,20
39505291,"NOT READY TO HOST FOR AIRBNB. Mixed messages and description, host messaged every week since making the reservation, always asking if we were staying even after paying, didn’t have the amenities that were promised, was given a wrong address in the check in instructions, host was sleeping in the kitchen, and we were not mentioned that that was going to be the case, very loud in the middle of the night, apartment was EXTRA hot, had to sleep with a Fan in the winter, she fought with her husband and made long phone calls in the middle of the night, not a comfortable place to stay in. The vibes were not good, god bless her.",20
39509872,Place is a scam won’t let you in takes your money doesn’t give it back,20
39536367,Not to expectation really was not a super host,20
39558009,"This is what I felt during stay

1.Geographical drawbacks(trains after midnight)
2. They did not informed that We were gonna live with one of their family.
3. One of the woman smoked weed in the living room
4. A few lights. Hard to see in the night
5. Bath room near bed room has too much smokes coming from vent.
6. No air circulation in the house.",20
39576696,Check the pictures. I was given a different apartment than advertised in the listing. Look out for mice. The noise. The noise is unbearable. It never stops at all hours day and night plus one window can't be closed because of the AC. Skip this place.,40
39632789,"It was a neat place but theres barely any furniture and people who live in the downstairs apartment come up to use the bathroom and walk around awkwardly. I was very surprised, confused and upset because some random lady who lived downstairs came into my bnb with a roab and shower cap on and went into the bathroom nonchalantly, while me and my 2 guests were there. i rented this bnb for $200 for new years eve night, so i would recommend this place to anyone.",20
39742145,This lady is quite unstable. She directly called Airbnb and canceled on me and my friend when we were on the bus just 4 hour away from check in time. She told me over the phone “I don’t care if you’re homeless for tonight.”,20
39780144,"My advice is to bring a flashlight and don’t expect to sleep well.

Hopefully he fixes the shower by the time anyone else comes.",20
39844209,"Habitación sucia, con solo dos toallas para 3 huéspedes, se le mandó un comentario solicitando limpieza de la habitación y otra toalla y nunca respondió",40
39850284,No thanks,40
39860504,"Please notify your guests if bookings will be cancelled or if they are not available. It was extremely disappointing to get to the building and be greeted with locked doors, no lights and no staff to contact. We called multiple times and it was very stressful having to rebook the same day. One of the things that really upset me was the lack of communication. It was unfortunate to have to travel all the way to our hotel to realize there was absolutely no one inside and had to reach out to Airbnb for them to contact the host, which in return cancelled, still without a notice. We were excited to stay here but now we are not sure if we would ever try to rebook at this establishment again.",20
40078748,"A very, very steep climb up sixty stairs, which are cracked and filthy, as are the hallway walls. It is one room with a bathroom and although it was adequate, there was nothing particularly nice or charming about it",40
40140044,"The apartment is was dirty, it was always smelling like marijuana. We had problems with the arriving instructions and we lost one night of stay.",40
40141046,"A quick response when I urgently needed a place to stay. While it is a little noisy from traffic next to the apartment, this proved helpful in hailing a cab to get around town. Clean, basic and uncluttered space. Great for young traveler, adventuresome couples not afraid of the commute to downtown Manhattan.",50
40141046,The host canceled this reservation the day before arrival. This is an automated posting.,50
40141046,Host didnt tell us the place was unavailable until right before we were arriving in NYC.  Horrible trying to find something else the same night. Wasted so much time and so much money just because he didnt tell us ahead of time.  Worst mess I've ever encountered with Airbnb.,50
40184659,PLEASE DO NOT BOOK THAT PLACE!,20
40252954,"Avons été déçus du logement ! Pas du tout celui que nous avions réservé ! Des meubles vétustes, tachés, cassés. Les photos annonçaient un logement moderne, lumineux avec une cuisine équipée & nous avons eu tout le contraire. 
Avons essayé à plusieurs reprises de contacter l’hôte mais de retour en France & toujours aucun retour de sa part .... Personne malhonnête !",40
40349399,"Chiz cancelled my confirmed reservation the day before my arrival in NYC without telling me so I had few hours to find a new place to stay. Moreover my reservation was for 7 nights so pretty long and expensive, and I am still trying to get a refund, it is very complicated to deal with Chiz.",20
40372935,Do NOT book here. Emely took my family’s money and then failed to appear for check in. Didn’t return and calls texts or messages they the app.  Left us hanging entirely in NYC at peak season. We lost many hours from our first day of a very special vacation- camped out in a diner with our bags- while we scrambled for another place. Emely should be banned from this site.,20
40381989,"Lynn picked up the phone then hung up on me. Completely ghosted me, ignored all of my calls. Do not stay here.",20
40497622,"The outside of the house is very ragged compared to the neighbors. The small gate towards the steep stairs was always open and there was trash laying around in the front yard. The backyard was used by the upstairs dogs to do their ""business"" (nobody picked anything up after them!), be careful not to step in anything when you come here in Summer. Also the outside furniture looked very ""used"".

The location close to different Subway Stations, Busses and small shops was great and so was the comfortable bed. We did not need a closet since we only had carry on luggage but I can imagine it to be a little complicated when you travel with a bigger suitcase and you have no place other than a tiny drawer to put your clothes. The heat in the room worked great but the bathroom was freezing, especially after taking a shower. 

Speaking of the bathroom, it was very dirty. The shower curtain had big mold stains on them and there was hair everywhere. The little carpet  out of the shower had a lot of white stains/spots and the handle to turn on the shower was broken. You had to adjust the perfect temperature before you entered the shower because with wet hands there was no way to change anything (too slippery!). The toilet flooded at the end of our stay (somebody was flushing used floss for your teeth down all the time, we saw it floating around in the bowl). The sink and even the hand soap had hair on it. Very disgusting!

We didn't use much of the common areas or the kitchen but from what we saw it looked crammed. The fridge definitely needs cleaning and the trash was always full. A lot of stuff laying around everywhere and all shelves full of books and random things.

There was supposed to be wifi but we didn't get it to work for the entire stay. We asked the Host for the network name and the password but were only told that it's behind the couch. Well, we did find a router but the name and password displayed on it didn't match any of the available networks. Trust me, we tried them all! 

There were some issues with the host/ the roommate. We were accused to have left our stuff outside of the room in the common areas (even if that was not US but the OTHER new roommate) and we where rudely woken up the day of our departure. Yes they did apologize but come on two occurrences like this in 5 days? You may have had bad experiences with previous guests but that doesn't mean that you can wake us up like this, knocking the door as if you want to break it at 8 am and then telling us that we had to leave the day before when that's not true! As an excuse we were told that they ""mixed up the dates"". Besides those two occurrences the communication with the host was okay (even if we never got the wifi to work and had to use a hotspot outside the apartment).

We never met Summer but there were two other people living in this apartment (1 male & 1 female). The apartment is kind of noisy in the morning with opening/closing doors and creaky wooden floors but that stopped around 9 am when everybody left.

The Area around the house is nice and felt safe, even at night. One day we took a walk all the way towards the Brooklyn Bridge and across it to Lower Manhattan, it took us around 2-3 hours. The (2) and (3) train takes you ""home"" even at night.",40
40501920,Never rent this place looks like trash not what  it shows in the photos different photos,47
40501920,"This man is ripping people off. Total ffraud, my ONE airbnb bad experience and has the nerve to say , as I LEAVE 10min after arriving, ""Every week they do thos, but I have a strict refund policy"", meaning like me you'll have to fight and TAKE PICTURES so you can win your money back.",47
40501920,"This place is awesome! It’s conveniently located near a variety of points of interest (Apollo Theatre, Hamilton Grange, etc.) and public transportation (The 1,2, and 3 trains will basically get you to anywhere you want to go quickly). The space is very nice as was advertised. Check-in was a breeze and the host was very accessible. The neighborhood is historic and charming with many local dining and social options. The next time I’m in NYC this place is definitely at the top of my list.",47
40585478,"Do not stay here. Apartment is not as described. Smoke alarms / carbon monoxide alarms do not work as they should. No sofa.. picture recently changed. No plates or cutlery. Hot water unreliable. Apartment left dirty from remodeling. Curtains are paper taped to windows.Bedding arrangement not as described all twins in each room. Unsuitable for people with kids. No TV (although that's not advertised) . There's wi-fi though. Hosts and ownership unclear... Is it David, Jack.. or this week Sam... Host was not contactable for 24 hours on arrival. Claimed they would refund half the money.. reneged on that then claimed we stole some dollar store bedding. Mattresses on unsuitable bases.. Ie fall through base.. had to sleep with mattress on dirty floor.... Case has been raised with AirBnB. A refund is being pursued... In small claims court if necessary.. $1700 for 2 nights... These guys are shysters...",20
40589217,"No heat, no furnitures. Make sure you take pictures of everything wrong cause the owner is cheap and wants to make as much as money possible off a depreciating property.",20
40607733,"Unfortunately there was a double booking and when new suggestions for stays were given, those too were also double booked. After some time the communication was lost so we had to contact the Airbnb support team!",48
40607733,The place was overrated great but there was a leak that would leave hallway soaked,48
40607733,"A acomodação é numa região bem tranquila, bem residencial e com alguns restaurantes e bares no entorno; e fica há uns 10 minutos caminhando até o metrô, por isso, muito cômodo. A chegada foi fácil e chegamos cedo, a tempo de ver um dos roomates terminando a limpeza do nosso quarto. Infelizmente, o quarto tinha um cheiro terrível, de que não via uma boa faxina há um tempo e a cozinha um cheiro de gordura queimada. Como ficamos quase o tempo todo fora, voltando a casa só para dormir, relevamos. O problema foi que na primeira noite encontramos o banheiro imundo, repleto de cabelos entupindo a pia e espalhados por todos os cantos. Parecia que um poodle tinha sido tosado ali. Terrível. 
Além do lugar ser nojento, bem na rua de trás tem uma estação do corpo de bombeiros e toda noite eles passam fazendo MUITO barulho. Eu tenho sono bastante pesado, mas foi realmente perturbador. 
Eu não esperava um lugar sofisticado, mas acredito que o mínimo que você precisa é um lugar limpo e silencioso pra descansar depois de um dia cheio. E nesse caso, não valeu o preço que paguei.",48
40607733,"The room was nice. But the shower was broken, and the communication with the renters was bad, they never responded!",48
40607733,Will go back,48
40607983,"Old furniture, the wooden bed had wooden wedges on the platform so it wouldn't fall, and the mattress spring was noisy.  The table was swinging.  The cover of the bathroom cabinet was coming off.  There was dust and dirt everywhere, I had to clean everything to get inside.  The sheets were of another size and the towels were old.",20
40671940,ㅎ..,50
40671940,"This place is great if you just need a bed to sleep on, the shared bathroom was a bit gross, I had to clean everything (shower,sink,toilet) before I felt okay to use anything, the whole apartment was a bit dirty so I mostly hung out in my room. There isn’t a proper lock on the door to the room but I felt mostly comfortable with my stuff in there. As for location this place is in a pretty rough part of Brooklyn, not joking when I say this ~ during the 9 days I stayed here there was a robbery and the robber shot the lady in the leg (.3 miles away) and a knife assault/robbery (.7 miles away). Definitely be careful when outside and make sure to carry pepper spray or something. The C train is about a 15 minute walk from the house. The host was out of town but had a great response time and was super helpful during my stay, her two roommates were in the home and they were both very nice as well. Overall you get what you pay for and it wasn’t terrible but it would probably be better to spend a bit more for a clean place in a safer area",50
40678848,"The host was late to give us the keys, the whole Airbnb wasn’t cleaned (beds unmade and unwashed, kitchen sink full of dishes, living area and bathroom not wiped down), the toilet was broken (wouldn’t flush), WiFi info provided didn’t work, no utensils in the kitchen and TV had no remote so we could use it. Wouldn’t recommend this Airbnb to anyone until they fix somethings, but the location was perfect!",40
40678848,"Unresponsive host, had my group wait an hour before we were able to get the keys to our place and ended up giving us the wrong keys. Very unprofessional, would not recommend.",40
40678848,"I'll start out with the place was immaculate when we arrived. We got the key from a restaurant on the street which was fine/easy. We were only in town for one night and really just needed a place to put our bags and to sleep in order to attend a concert at night. So this AirBnB was okay for that, especially considering the price for the time of year. 

However, after that, there are little positives. First thing we encountered was that the toilet wouldn't flush. We tried to fix it ourselves because the tank wasn't filling with water but it was no use - new parts are needed. The host provided a number that was to the restaurant we got they key from. The mailbox was full the entire time and we didn't have time to sit around and wait for someone to call back. We left multiple messages on the app to see if we could contact the renter there. 

Next - the heat! There was a thermostat in the apartment which was off/set to as low as possible but the place was still unbearably hot in December. We had to have all windows open, which was a little unsettling as the fire escape under the front windows led straight to the main street. The building must regulate heat on it's own  and the thermostat has little to no actual function. 

Lastly, we didn't receive any information/contact for how to check out. We had buses to catch and called the restaurant again to ask what to do with the key/trash. The mailbox was still full so we had to make the decision to leave the key in the apartment. 

Overall, this place was good for what we needed, but I wouldn't recommend a stay any longer than a night.",40
40678848,Will not stay here again.,40
40772134,Place has no WiFi and no towel,40
40772134,"Pictures of this place are spot on! Beautiful  and cozy apartment with awesome decor. Location is great and in a safe neighborhood. Had some issues upon arrival as check in instructions are not very clear. The lockbox to obtain the key was in an obscure location that was not communicated to us before arrival. Be prepared to walk up 5 flights of stairs with your luggage! Pack light or you’re in for quite a workout! Very comfortable bed, but made a run to Target to get new sheets and pillowcases as the sheets didn’t appear very clean. The television in the living room did not work/connect to the Apple TV box. Messaged the host about this issue and didn’t receive a response. I also messaged the host about a late checkout of an hour later and also didn’t receive a response. All in all, decent accommodations at an awesome price. Would recommend as long as the host worked out a few of the aforementioned kinks.",40
40775503,"This is hands down the worst airbnb experience I have ever had. I have stayed in many apartments around the city and this is the worst. The host ignored all of my messages and calls leading up to my arrival. Not until I was in baggage claim at the airport did I receive a reply from Achraf. I had no knowledge of how to check in until I was taking a taxi to the apartment. The view from the apartment was beautiful. However only one tv worked, there didn't seem to be heat ( thankfully it wasn't too cold) and the toilet was broken. We informed the person who checked us in and he said it would be fixed. Nothing was. We had to take the lid off and flush the toilet manually all week. No communication happened the entire time I stayed. I feel like this host is only interested in making money and not providing quality service which I am accustomed to with airbnb. I DO NOT RECOMMEND STAYING WITH THIS HOST!!!!!!!!!!!",40
40784945,"Please pay attention to the guest’ needs especially if the weather is so cold, and fix the heat. Also, make sure to give the correct instructions to the guest before arrival time (the reserved room with the correct pass code) instead of letting the guests communicate with each other feeling uncomfortable. Thanks",50
40784945,"Overall, my stay was okay. The bedroom was clean and spacious. However, the bathroom tub needed to be cleaned. Even though the stove couldn’t be utilized there is a lot of storage space in the fridge and a microwave. The host gave very vague answers to the questions that I had and became frustrated when I asked her for assistance. The stay was decent but, I will not be returning again.",50
40800295,"We advised James that we would be having a New Years party with 35 people by his loft. He asked we be out and cleaned by 2:00AM.He helped out to start and was helpful in the beginning. However when the event started, besides allowing us to enjoy our New Years, James decided to interfere and be at the loft while we were having a party constantly intruding in our small event which consisted of married couples. He was acting like an unwanted parent at a party. He kept picking up everyone’s drinks after we explained several times we will take care of it. He was excessively looking around to see how much each party member was drinking. And on top of all this toward 12:30AM he completely collapsed and started cursing and yelling at our guests. This is when we asked him urgently to leave us in the place we rented alone. It got worse at the end of the night constantly harassing my guests and cursing with the most disgusting language. We stayed back after the party and cleaned up everything because james forcibly made us seem as if we were the once supposed to do a full spot  cleaning when we are paying for an over priced listing and paying a $250 cleaning fee! Nothing was broken nor damaged and he just fought and screamed at me who stayed to sweep  the floor. I ADVISE YOU THIS IS NOT A PERSON WHO YOU SHOULD RENT FROM OR EVEN BE IN CONTACT WITH . STAY AWAY!!",20
40938758,"This place is a nice cozy place if you looking to just chill, can even have some friends over all in all I had a great stay",40
40938758,The host canceled this reservation 2 days before arrival. This is an automated posting.,40
40938758,Don’t,40
40938758,Don’t stay here,40
40980998,"the room is at the entrance of the entire building with paper thin walls so expects a lot of noise with very very loud rings from each person coming in and out all day. also the toilet that many people share is located right next to the room so you can hear all of what going on in there too.The building is just made of paper and you can hear everything, literally everything,Nikki is a good host,but that doesn't change this fact",20
40987380,Beschikbaarheid is onbetrouwbaar.,20
41068409,"Mentre ero in viaggio con il mio ragazzo abbiamo scritto al l’host e non è stato raggiungibile per i primi due giorni..(mai visto). Arrivati davanti all’edificio non capivamo dove fosse il portone perché manca il civico fuori, entrati dentro al mini appartamentino ci siamo subito resi conto che era veramente sporco ma veramente tutto e cadeva a pezzi qualunque cosa ci fosse al suo interno, il termosifone non funzionava, sporco e pieno di ragnatele, buchi nei muri e il piatto della doccia sporco da dover mettere assolutamente delle infradito, il wi fi non si è mai collegato. Solo un paio di lenzuola per 2 settimane , molto rumorosa. L’unica cosa buona è la posizione.",20
41132277,Not a clean place to stay at all,20
41133172,Would not recommend. Unless you are desperate.,20
41171840,"First off there is only one key for the main house door, all other rooms have no locking doors. When I asked about this, Senol quoted NY law forbidding locks on bedroom doors. However, this is an AirBnB hotel. Secondly, there was no soap in the whole house. Senol said someone stole it. Then it seems that someone kept a copy of the house key... so I guess they can walk in anytime. A perfect excuse that if a theft happens... it’s not the owners fault. Third, the thermostat is on the second floor (main corridor) of the house. Hot air rises and the rooms on the second floor have large windows (some without radiators) - so they are cool. And there are no quilts. So you will be cold at night. Foreign guests, prepare to freeze and have your stuff stolen. Everything here feels like a setup.",20
41227894,"Location is practical, only 4 station to Manhattan, that’s the only advantage of the place.
It is the dirtiest house I have ever seen, the room had not been cleaned when I arrived and sheets were not changed because Lucy “completely forgot about me”, there are hairs everywhere in the bathroom, the kitchen is so dirty that there are cockroaches and finally the room, it’s ok once you cleaned it but it is on the first floor on a busy junction so you’ll have to sleep with the sirens.
Enjoy your stay !",40
41316439,Just terrible.!,40
41316439,Acogedor! Solo que importante hablar inglés,40
41396194,"Check-in process was bad (waited a couple hours to get in), had to go on FaceTime calls for other tenants to rent out place when the Coronavirus pandemic was going on. Many folks didn't know how to speak English. The price was good and so was neighborhood.",20
41663182,Good location,40
41743836,Expect them to cancel on you the night before. I didn’t stay here so if you’re lucky enough To actually check in I’m sure it’s a perfectly lovely place.,20
41749344,Expect to pay for additional fees and security deposit onsite at check-in. They DO NOT accept Amex (though they did through Airbnb app...because that is how I booked my reservation). I was unable to check in and Blue Moon was unresponsive when I asked where on their listing that it states they do not accept Amex onsite. Dismal experience.,20
41749360,A mere 20 min walk to Brooklyn bridge and just around the corner from the subway. Really good connection to jfk with line J. Also a lot of stores and super near China town. Really great value for price in NY. Would stay there again. I guess they have a lot of 6bed bedrooms but the one I got wasn't like the ones in the pics. I don't mind though. Something they should work on is being a little more responsive but otherwise when you get there the receptionist is really nice and helps you with everything.,50
41749360,"Our stay here was beyond disappointing. Upon arrival, we realized that the pictures and verbal representation of the rental were very misleading, as it turned out to be a much smaller (solitary) room with 3 sets of bunk beds setup practically on top of each other and a tiny balcony with a poor view. The only accurate picture was of the bathroom, which was actually decent. Otherwise, we came back from an evening out to find a random man had been allowed into our room (due to their hostel/""dormitory""-style of renting) with our personal belongings and was sleeping in one of our beds, despite the fact we had rented the room for ourselves. We were switched to a ""better room"", which was actually smaller and had a door lock that didn't even work. We checked out at 5 AM to head home as we didn't feel safe. Still waiting to hear back from the owners (3 days after reaching out to them).",50
41750670,"Please dont book it, he is a cheater he is showing somthing on the app and when you will arrive there you be shockked to see the house and the host.",20
41811817,"This place looks not safe, i have spent 2 hours to find lock outside and open two different locked doors. It was not clear instructions for the door unlocking, entrance in the corridor has full off garbages which feels not good sanitation. Also cant sleep well because walls and doors tiny that can be heard everything which disturbs your sleeping.",50
41811817,"Buena comunicación, atentos y buena gente para hablar",50
41815138,Never answer you back. He called 4 hours after check in and said his place was not available.,20
41815214,"Don't waste your time. Only response I received from Mr. or Mrs. Airbnb was post payment. After that, nothing.  I've been refunded and had a nice hotel stay.",20
41845901,"Not what advertised. Poorly kept up inside. We needed to leave early because of Covid 19 and the host ghosted our messages. Only communication was through an assistant who continued to delay. We communicated with three different assistants, none of whom connected us with the host directly. Avoid this host and apartment.",20
41857563,Not satisfied with staying at the place.,40
41899401,By far the worst experience in my life I have traveled around the states and Europe but that was the most dirty house  I wouldn’t recommend it too anyone the was even a rat or mouse in the house not the best experience if your coming for the first time in New York,20
41906208,Sad,20
41928538,"GREAT value! Convenient, accessible location. Safe and clean with fabulous amenities. I won’t stay in any other spot when in NYC",47
41928538,No trust for this Host. Gives Airbnb a bad name,47
41928538,"really a complete DISASTER from the day we entered to stay at the apartment the smell of marijuana invaded the dirty apartment with the smell of food every day Mr. hector smoking marijuana in the living room the bathrooms with used toilet papers on the floor all dirty promised us that  He was going to give us a coat for the bed, one of the worst experiences we had ever had, we had to retire a day before because they were going to close New York by quarantine for the corona virus, which Héctor told us that he was going to return the  He never made money denying that he said that but he does not remember why he smelled of alcohol and he told us that he was having some beers, the truth was that it was WORSE",47
42090106,"Deceiving listing, the room assigned is not the same as advertised. Also, the heater/cooler in the room was broken and the issue was not resolved until the next day.",20
42096282,"STOP RIGHT NOW! 

DO NOT BOOK!!!!! 

This place has nothing inside its a left over no maintenance apartment that the host and roommates have abandoned. 

Absolutely no amenities, im surprised it even has a front door. 

Airbnb please take down this listing

Immediately because the refund process takes time and you cost us travelers in the community time.",20
42155687,There were other guest that were staying in our room and we had to contact the host in order to sort it out. The host was rude when I wanted to ask for a refund and we were stuck so he switched us to another room in the building. I wouldn’t recommended staying here at all.,20
42155687,"Hi! Helaine,

Unfortunately our stay at your location was not the best experience we’ve had while visiting NYC.

We had arrived at the location on Monday March 2nd at 5PM and we could not access the link you sent. We did not have the code for the outside door for the self check in. Bruna had given us only the access code for the room without the room number and outside door access code. We sent you a couple of messages from 5PM till 8PM with no response. Fortunately other tenants passed by and let us come in the appartement and we could access our room only by trying our room code supplied by Bruna on the different doors.

The worst part of this trip was when 2 guys came in our room during the night at 3:30AM telling us we were in there room and to get out. I needed to argue my point and they finally decided to leave after an hour of negotiating with them.

Can you explain how this could happen? They had the access code to come in the room.
 
I sent you another message with still no reply. We did not get any reply from you or your co-hosts before Tuesday at 8 AM.

We did  not feel safe in this environment so we decided to leave the premises and I sent you a final request for a refund on which you you still have not replied yet.

Frankly, for my first time on AirBNB this was the worst.

Regards,

Erik Beaulieu",20
42228889,Do not book!,20
42280136,"Do Not Stay Here
This place is filthy gross. I was here for almost two months and ended up having to clean it myself. 

The walls were blackened with grime. The scum on the shower tiles was so thick you could scratch a line in it with your fingernail. There’s mold in there too and the shower curtain is slimy. Don’t get me started on the rest of the place.

He books out two rooms and I legit witnessed that he never cleaned the blanket on the bed between guests. Plus, he didn’t initially disclose the presence of a surveillance device and then declined to say where it was when asked. 

Yes, all this was politely brought up in the moment. His words when he saw his paying guest cleaning the hallway walls that were covered in ... something... “It’s not that dirty.” He fully recognises that it’s nasty, he just doesn’t care. 

He can live however he likes, but he has no right to expect paying guests to live in his filth with him. 

And that’s just the cleanliness. There’s more wrong with the place and the guy. I mean, look, you just need a place to crash after a wild night out, do you. But maybe bring a sleeping bag and shower shoes.  Btw, the bed in the smaller room is the bottom part of a children’s bunk bed. I’m 5’6” and my feet hung off the end. ✌",20
42381178,"This space is rented out only for travelers. Rooms are tiny. I think there are 6-7 rooms in the space, only one bathroom that’s working. The bathroom was FILTHY. I didn’t shower because it was soooo gross. The towel they gave me was old and torn. The refrigerator was FULL of old food. So full that there wasn’t space to even put a water bottle in. There was an infant crying and running around, not sure if it was the owners or another guests. Horrible location. THERE ARE MANY BETTER OPTIONS!! Keep looking, so not stay here. Dirty, disgusting and horrible.",20
42412690,"There were some red flags raised from the start - Tricia contacted me after I reserved her apartment saying she didn’t know it was available to book, and a week before I came to “make sure I was still planning to come.” 

The day before I checked in she asked me to tell neighbors that I was a friend, not an Airbnb guest, if they asked in order to “avoid any issues.” 

I left during the covid crisis partway through my reservation and she said she would refund part of the stay which I really appreciated, but then she said Airbnb was having issues so she couldn’t process it but that she would keep trying. After receiving no response to numerous messages from Tricia I contacted Airbnb who said she refused the refund. 

It was her prerogative to do so, but I don’t have a lot of respect for people who aren’t willing to have honest communication, she could have just told me...and I certainly wouldn’t recommend her as a host.",20
42469409,Bad communication,20
42469895,"What was supposed to be a memorable happy weekend celebrating my first child's baby shower turned into a complete nightmare. My mother was unfortunately eaten up by our worst nightmare - bedbugs! In addition to her being a complete germaphobe she is now extremely traumatized. We've never experienced bed bugs before & this was literally a horrible experience. Had to come out of pocket for a hotel, Uber's, dry cleaning & more expenses that we never budgeted for.",20
42524580,Clean and nice location. Communication channels confusing.,40
42579711,House of horrors,40
